,age,ageCond,birthday,buG1fAccTime,buG1fOrd,buG2fAccTime,buG2fOrd,buG3fAccTime,buG3fOrd,buG4fAccTime,buG4fOrd,buG6fAccTime,buG6fOrd,buG8fAccTime,buG8fOrd,buS1fAccTime,buS1fOrd,buS1fTime,bu_10_8fTime,bu_1fGTime,bu_2fGTime,bu_3fGTime,bu_4_2fTime,bu_6_4fTime,bu_8_6fTime,budam,buga1,buga2,buga3,chaksun1,chaksun2,chaksun3,chaksun4,chaksun5,chulNo,diffUnit,hrName,hrNo,hrTool,ilsu,jeG1fTime,jeG3fTime,jeS1fTime,je_1cTime,je_2cTime,je_3cTime,je_4cTime,jkName,jkNo,meet,name,ord,ordBigo,owName,owNo,plcOdds,prizeCond,rank,rankRise,rating,rcDate,rcDay,rcDist,rcName,rcNo,rcTime,seG1fAccTime,seG3fAccTime,seS1fAccTime,se_1cAccTime,se_2cAccTime,se_3cAccTime,se_4cAccTime,sex,sjG1fOrd,sjG3fOrd,sjS1fOrd,sj_1cOrd,sj_2cOrd,sj_3cOrd,sj_4cOrd,trName,trNo,track,wgBudam,wgBudamBigo,wgHr,wgJk,winOdds,weather
167,2,2세,20210414,62.9,9,50.1,6,37.7,7,25.2,6,0.0,0,0.0,0,13.8,6,13.8,0.0,14.3,27.1,39.5,24.9,25.2,0.0,별정A,0,0,0,33000000,13200000,8400000,3000000,2400000,1,4,닥터캡틴,0047464,계란형큰+,64,0,0,0,0,0,0,0,서승운,080484,부경,한국,9,-,권혁희,117002,10.0,R0~0,국6등급,0,0,20230827,일요일,1200,일반,1,77.2,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,백광열,070130,양호 (8%),55.0,-,494(+29),0,40.6,맑음
168,2,2세,20210223,64.1,11,51.6,12,39.2,12,26.7,12,0.0,0,0.0,0,15.1,12,15.1,0.0,13.5,26.0,38.4,24.9,26.7,0.0,별정A,0,0,0,33000000,13200000,8400000,3000000,2400000,6,2,퍼펙트웨이,0046633,"계란형큰,망사",64,0,0,0,0,0,0,0,김어수,080403,부경,한국,10,-,정우종합건설(주),123003,20.0,R0~0,국6등급,0,0,20230827,일요일,1200,일반,1,77.6,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,박재호,070226,양호 (8%),55.0,-,489(-12),0,148.5,맑음
169,2,2세,20210315,63.5,10,50.3,8,37.4,5,24.9,5,0.0,0,0.0,0,13.8,7,13.8,0.0,14.4,27.6,40.5,25.4,24.9,0.0,별정A,0,0,0,33000000,13200000,8400000,3000000,2400000,2,2,불의제왕,0047228,"JR러깅,망사",64,0,0,0,0,0,0,0,신윤섭,080606,부경,한국,11,-,이혜란,104102,2.6,R0~0,국6등급,0,0,20230827,일요일,1200,일반,1,77.9,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,강형곤,070134,양호 (8%),55.0,-,469(),0,8.9,맑음
170,2,2세,20210325,64.2,12,51.5,11,39.0,11,26.4,11,0.0,0,0.0,0,14.4,10,14.4,0.0,14.0,26.7,39.2,25.1,26.4,0.0,별정A,0,0,0,33000000,13200000,8400000,3000000,2400000,12,1½,벌교사랑,0047401,"계란형큰+,망사+",64,0,0,0,0,0,0,0,윤형석,080607,부경,한국,12,-,유성훈,123007,19.6,R0~0,국6등급,0,0,20230827,일요일,1200,일반,1,78.2,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,하무선,070143,양호 (8%),54.0,-,465(-18),-1,166.1,맑음
171,2,연령오픈,20210131,75.4,3,62.2,1,49.9,2,36.9,2,0.0,0,0.0,0,14.2,3,14.2,0.0,13.1,26.3,38.6,25.3,22.7,0.0,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,2,-,코너원,0046914,"망사눈+,반가지큰,망사-",64,0,0,0,0,0,0,0,서승운,080484,부경,한국,1,-,힐링팜조합,122017,1.4,R0~0,국6등급,0,0,20230827,일요일,1400,일반,2,88.5,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,최기홍,070129,양호 (8%),54.5,-,486(-8),0,2.5,흐림
172,3,연령오픈,20200227,74.9,2,62.3,3,49.9,3,36.9,3,0.0,0,0.0,0,14.1,2,14.1,0.0,13.7,26.3,38.7,25.4,22.8,0.0,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,9,½,핫플렉스,0045356,"망사눈,반가지큰",64,0,0,0,0,0,0,0,이효식,080564,부경,한국,2,-,김준현,106289,2.0,R0~0,국6등급,0,0,20230827,일요일,1400,일반,2,88.6,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,조용배,070137,양호 (8%),56.0,-,482(-10),0,8.6,흐림
173,3,연령오픈,20200305,75.4,4,62.6,4,50.1,4,37.1,4,0.0,0,0.0,0,14.2,5,14.2,0.0,13.9,26.7,39.2,25.5,22.9,0.0,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,7,4,더베스트에버,0045281,"망사눈,승인편자,혀끈",64,0,0,0,0,0,0,0,다실바,080568,부경,한국,3,-,김중길,105057,1.4,R0~0,국6등급,0,0,20230827,일요일,1400,일반,2,89.3,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,안우성,070180,양호 (8%),56.0,-,485(+2),0,2.7,흐림
174,2,연령오픈,20210219,76.8,9,64.4,11,51.5,12,38.6,12,0.0,0,0.0,0,14.5,9,14.5,0.0,12.6,25.0,37.9,25.8,24.1,0.0,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,11,½,그레이보스,0046827,"망사,반가지큰",64,0,0,0,0,0,0,0,최시대,080423,부경,한국,4,-,이종훈,105127,1.6,R0~0,국6등급,0,0,20230827,일요일,1400,일반,2,89.4,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,김영민,070224,양호 (8%),54.5,-,460(),0,6.1,흐림
175,2,연령오픈,20210410,76.4,7,64.0,8,51.5,11,38.6,11,0.0,0,0.0,0,15.1,12,15.1,0.0,13.3,25.7,38.2,25.4,23.5,0.0,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,5,1¾,용비스타,0047038,"계란형큰,망사",64,0,0,0,0,0,0,0,김동영,080401,부경,한국,5,-,정성진,122013,5.0,R0~0,국6등급,0,0,20230827,일요일,1400,일반,2,89.7,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,양귀선,070125,양호 (8%),52.5,-,458(+6),0,27.6,흐림
176,3,연령오픈,20200303,75.8,5,62.8,5,50.1,5,37.2,5,0.0,0,0.0,0,14.2,4,14.2,0.0,14.1,27.1,39.8,25.6,23.0,0.0,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,3,¾,어나더원,0050022,"계란형큰,망사,혀끈",64,0,0,0,0,0,0,0,송경윤,080421,부경,한국,6,-,고경민,104104,3.3,R0~0,국6등급,0,0,20230827,일요일,1400,일반,2,89.9,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,민장기,070136,양호 (8%),56.0,-,466(+13),0,22.0,흐림
177,3,연령오픈,20200324,76.3,6,63.5,6,51.1,9,38.0,10,0.0,0,0.0,0,14.6,11,14.6,0.0,13.9,26.7,39.1,25.5,23.4,0.0,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,10,1½,최강총알,0045646,"Triabit ,망사",64,0,0,0,0,0,0,0,권오찬,080604,부경,한국,7,-,전종섭,105008,3.8,R0~0,국6등급,0,0,20230827,일요일,1400,일반,2,90.2,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,강형곤,070134,양호 (8%),53.0,-,465(-10),-3,26.5,흐림
178,2,연령오픈,20210223,74.8,1,62.3,2,49.8,1,36.8,1,0.0,0,0.0,0,13.9,1,13.9,0.0,15.9,28.4,40.9,25.5,22.9,0.0,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,12,3,차밍베스트,1411885,"계란형큰,망사",64,0,0,0,0,0,0,0,이성재,080431,부경,한국,8,-,박웅진,103007,6.5,R0~0,국6등급,0,0,20230827,일요일,1400,일반,2,90.7,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,백광열,070130,양호 (8%),54.5,-,488(+8),0,28.5,흐림
179,4,연령오픈,20190325,76.7,8,63.7,7,50.7,6,37.9,8,0.0,0,0.0,0,14.4,7,14.4,0.0,14.0,27.0,40.0,25.8,23.5,0.0,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,1,머리,은성챔피언,0043890,"계란형큰,망사",64,0,0,0,0,0,0,0,모준호,080600,부경,한국,9,-,은성,121051,11.8,R0~0,국6등급,0,0,20230827,일요일,1400,일반,2,90.7,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,이정표,070132,양호 (8%),56.0,-,555(-3),0,56.8,흐림
180,3,연령오픈,20200219,77.2,10,64.2,10,51.2,10,37.9,9,0.0,0,0.0,0,14.3,6,14.3,0.0,15.1,28.1,41.1,26.3,23.6,0.0,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,8,9,브라이트,0047374,"계란형큰,망사",64,0,0,0,0,0,0,0,채상현,080532,부경,한국,10,-,이본희,106047,14.2,R0~0,국6등급,0,0,20230827,일요일,1400,일반,2,92.3,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,문현철,070249,양호 (8%),56.0,-,483(+13),0,118.1,흐림
181,3,연령오픈,20200217,77.6,11,64.0,9,50.9,7,37.8,7,0.0,0,0.0,0,14.6,10,14.6,0.0,15.4,29.0,42.1,26.2,23.2,0.0,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,4,4,얼루어,0045465,"계란형큰+,망사",64,0,0,0,0,0,0,0,윤형석,080607,부경,한국,11,-,민우식,104076,26.4,R0~0,국6등급,0,0,20230827,일요일,1400,일반,2,93.0,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,윤영훈,070133,양호 (8%),53.0,-,459(+5),-1,158.5,흐림
182,3,연령오픈,20200227,78.9,12,64.5,12,50.9,8,37.6,6,0.0,0,0.0,0,14.5,8,14.5,0.0,15.5,29.9,43.5,26.9,23.1,0.0,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,6,8,미스노벨,0045236,망사눈,64,0,0,0,0,0,0,0,정우주,080588,부경,한국,12,-,범한산업,106114,15.3,R0~0,국6등급,0,0,20230827,일요일,1400,일반,2,94.4,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,라이스,070186,양호 (8%),54.0,-,464(+2),0,138.0,흐림
183,3,연령오픈,20200303,103.0,1,90.4,1,77.5,1,64.1,1,38.6,1,0.0,0,13.9,1,13.9,0.0,13.4,26.0,38.9,26.3,25.5,24.7,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,8,-,솔레다드,0046308,"JR러깅+,망사눈,계란형큰-",64,0,0,0,0,0,0,0,채상현,080532,부경,한국,1,-,페가수스,065127,5.4,R1~35,국5등급,0,27,20230827,일요일,1800,일반,3,116.4,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,울즐리,070156,양호 (8%),52.0,*,429(+11),0,20.5,흐림
184,3,연령오픈,20200331,103.1,2,90.4,2,77.5,3,64.1,2,39.1,6,0.0,0,14.1,6,14.1,0.0,13.5,26.2,39.1,26.3,25.0,25.0,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,7,1¼,닥터페로,0046322,"Triabit ,망사눈",64,0,0,0,0,0,0,0,다실바,080568,부경,한국,2,-,권혁희,117002,1.2,R1~35,국5등급,0,34,20230827,일요일,1800,일반,3,116.6,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,백광열,070130,양호 (8%),56.5,-,531(+11),0,2.5,흐림
185,3,연령오픈,20200507,103.9,3,91.1,3,77.8,4,64.5,4,38.9,3,0.0,0,14.0,4,14.0,0.0,13.4,26.2,39.5,26.6,25.6,24.9,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,4,4,닥터넥스트,0045991,"계란형큰,망사",64,0,0,0,0,0,0,0,최시대,080423,부경,한국,3,-,권혁희,117002,2.4,R1~35,국5등급,0,31,20230827,일요일,1800,일반,3,117.3,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,백광열,070130,양호 (8%),55.0,-,453(),0,9.0,흐림
186,4,연령오픈,20190220,104.6,4,91.7,6,78.2,7,64.9,9,39.1,5,0.0,0,14.1,5,14.1,0.0,13.7,26.6,40.1,26.8,25.8,25.0,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,5,6,밀크데이,0044888,"망사,반가지큰",64,0,0,0,0,0,0,0,권오찬,080604,부경,한국,4,-,김근영,106272,6.7,R1~35,국5등급,0,24,20230827,일요일,1800,일반,3,118.3,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,조용배,070137,양호 (8%),51.0,-,458(-2),-3,36.3,흐림
187,5,연령오픈,20180303,104.9,7,91.6,5,77.9,5,64.5,6,39.7,10,0.0,0,14.9,10,14.9,0.0,13.8,27.1,40.8,27.1,24.8,24.8,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,3,2½,연승글로리,0042625,반가지큰,64,0,0,0,0,0,0,0,전진구,080580,부경,한국,5,-,성중희,114035,11.7,R1~35,국5등급,0,22,20230827,일요일,1800,일반,3,118.7,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,이정표,070132,양호 (8%),51.0,-,460(+2),0,68.7,흐림
188,3,연령오픈,20200601,104.7,5,91.9,9,78.3,8,64.8,7,39.5,9,0.0,0,14.4,8,14.4,0.0,14.0,26.8,40.4,27.1,25.3,25.1,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,11,코,대호나라,0046218,"계란형큰,망사",64,0,0,0,0,0,0,0,서승운,080484,부경,한국,6,-,고재완,105119,1.9,R1~35,국5등급,0,33,20230827,일요일,1800,일반,3,118.7,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,문현철,070249,양호 (8%),54.0,-,461(+4),0,7.8,흐림
189,3,연령오픈,20200330,104.9,8,91.8,7,78.5,9,65.1,10,39.5,8,0.0,0,14.5,9,14.5,0.0,14.4,27.5,40.8,26.7,25.6,25.0,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,6,3,석세스프런트,0045878,망사,64,0,0,0,0,0,0,0,김동영,080401,부경,한국,7,-,이종훈,105127,1.6,R1~35,국5등급,0,33,20230827,일요일,1800,일반,3,119.3,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,김영민,070224,양호 (8%),56.0,-,459(-1),0,3.3,흐림
190,4,연령오픈,20190222,105.6,10,92.7,10,79.3,11,65.2,11,39.2,7,0.0,0,14.3,7,14.3,0.0,13.8,26.7,40.1,27.5,26.0,24.9,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,2,½,선샤인스타,0044778,"계란형큰,망사+,망사눈-",64,0,0,0,0,0,0,0,윤형석,080607,부경,한국,8,-,신우철,110056,3.1,R1~35,국5등급,0,27,20230827,일요일,1800,일반,3,119.4,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,김효석,070262,양호 (8%),52.0,-,500(+1),-1,9.6,흐림
191,5,연령오픈,20180426,105.4,9,91.9,8,78.1,6,64.5,5,38.8,2,0.0,0,13.9,2,13.9,0.0,14.7,28.2,42.0,27.4,25.7,24.9,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,9,4,여수토네이도,0042958,"Triabit ,망사",64,0,0,0,0,0,0,0,박재이,080546,부경,한국,9,-,박세완,123018,4.2,R1~35,국5등급,0,30,20230827,일요일,1800,일반,3,120.1,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,권승주,070086,양호 (8%),54.5,-,454(-14),0,31.6,흐림
192,3,연령오픈,20200305,104.9,6,91.3,4,77.5,2,64.2,3,38.9,4,0.0,0,13.9,3,13.9,0.0,15.3,28.9,42.7,27.1,25.3,25.0,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,10,¾,운주본능,0050075,"계란형큰,망사,혀끈+",64,0,0,0,0,0,0,0,이효식,080564,부경,한국,10,-,부수선,118013,4.6,R1~35,국5등급,0,28,20230827,일요일,1800,일반,3,120.2,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,강은석,070223,양호 (8%),53.5,-,448(-2),0,20.6,흐림
193,3,연령오픈,20200210,106.8,11,93.2,11,79.1,10,64.8,8,39.8,11,0.0,0,15.1,11,15.1,0.0,14.8,28.4,42.5,28.4,25.0,24.7,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,1,8,스타드래건,0045314,"망사,반가지큰",64,0,0,0,0,0,0,0,송경윤,080421,부경,한국,11,-,김화원,109138,5.9,R1~35,국5등급,0,30,20230827,일요일,1800,일반,3,121.6,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,조용배,070137,양호 (8%),54.5,-,463(+7),0,31.5,흐림
194,3,연령오픈,20200418,86.9,1,74.8,2,62.8,3,50.3,3,25.9,5,0.0,0,14.2,4,14.2,0.0,13.3,25.4,37.4,24.5,24.4,25.9,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,6,-,닥터팡팡,0046524,"계란형큰,망사",64,0,0,0,0,0,0,0,이성재,080431,부경,한국,1,-,권혁희,117002,2.6,R1~50,국4등급,0,36,20230827,일요일,1600,일반,4,100.2,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,백광열,070130,양호 (8%),52.0,*,479(-1),0,11.7,맑음
195,3,연령오픈,20200407,87.0,2,74.8,1,62.8,2,50.2,2,25.6,2,0.0,0,14.1,3,14.1,0.0,13.4,25.6,37.6,24.6,24.6,25.6,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,9,¾,라온더할리,0045916,"망사,승인편자,혀끈",64,0,0,0,0,0,0,0,서승운,080484,부경,한국,2,-,손천수,106025,1.6,R1~50,국4등급,0,47,20230827,일요일,1600,일반,4,100.4,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,안우성,070180,양호 (8%),56.0,-,442(-5),0,3.5,맑음
196,3,연령오픈,20200415,87.8,3,75.0,3,62.7,1,50.1,1,25.6,1,0.0,0,14.1,1,14.1,0.0,14.1,26.9,39.2,24.9,24.5,25.6,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,2,9,승리의영웅,0046271,"계란형큰,망사",64,0,0,0,0,0,0,0,다실바,080568,부경,한국,3,-,(주)디알엠씨티,114026,1.3,R1~50,국4등급,0,36,20230827,일요일,1600,일반,4,101.9,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,김영관,070123,양호 (8%),52.0,*,519(-3),0,2.3,맑음
197,5,연령오픈,20180309,88.6,5,76.0,5,63.7,5,50.8,6,26.3,9,0.0,0,14.6,9,14.6,0.0,13.9,26.5,38.8,25.2,24.5,26.3,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,11,3,스마티돌풍,0043250,반가지큰,64,0,0,0,0,0,0,0,김동영,080401,부경,한국,4,-,성중희,114035,4.1,R1~50,국4등급,0,40,20230827,일요일,1600,일반,4,102.5,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,이정표,070132,양호 (8%),52.0,*,521(+11),0,16.2,맑음
198,4,연령오픈,20190422,88.6,4,75.6,4,63.2,4,50.4,4,25.9,4,0.0,0,14.4,6,14.4,0.0,14.3,27.3,39.7,25.2,24.5,25.9,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,1,2½,그린파파고,0044295,망사눈,64,0,0,0,0,0,0,0,박재이,080546,부경,한국,5,-,김재영b,117014,5.5,R1~50,국4등급,0,40,20230827,일요일,1600,일반,4,102.9,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,라이스,070186,양호 (8%),52.0,*,473(+6),0,32.1,맑음
199,4,연령오픈,20190307,89.0,6,76.2,6,63.9,8,51.0,8,26.2,7,0.0,0,14.3,5,14.3,0.0,14.1,26.9,39.2,25.2,24.8,26.2,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,8,1,특급캠프,0043874,"계란형큰,망사",64,0,0,0,0,0,0,0,정동철,080482,부경,한국,6,-,김지원,112048,3.3,R1~50,국4등급,0,41,20230827,일요일,1600,일반,4,103.1,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,민장기,070136,양호 (8%),53.0,-,504(+4),0,14.3,맑음
200,4,연령오픈,20190220,89.2,7,76.3,7,63.9,6,51.0,7,26.3,8,0.0,0,14.5,8,14.5,0.0,13.9,26.8,39.2,25.3,24.7,26.3,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,10,머리,최강마린,0043857,"망사눈,반가지큰",64,0,0,0,0,0,0,0,신윤섭,080606,부경,한국,7,-,허용권,111167,3.5,R1~50,국4등급,0,42,20230827,일요일,1600,일반,4,103.1,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,임성실,070251,양호 (8%),53.5,-,502(+8),0,14.6,맑음
201,6,연령오픈,20170324,89.5,9,76.6,9,64.2,9,51.1,10,26.7,10,0.0,0,15.1,10,15.1,0.0,14.1,27.0,39.4,25.5,24.4,26.7,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,7,3,트리플스톰,0041633,"계란형큰,망사눈",64,0,0,0,0,0,0,0,윤형석,080607,부경,한국,8,-,백진희,111085,8.2,R1~50,국4등급,0,40,20230827,일요일,1600,일반,4,103.6,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,하무선,070143,양호 (8%),51.5,-,498(-3),-1,58.6,맑음
202,3,연령오픈,20200401,90.0,10,77.3,10,64.6,11,51.5,11,27.2,11,0.0,0,15.5,11,15.5,0.0,13.7,26.4,39.1,25.8,24.3,27.2,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,5,¾,블랙볼트,1412320,"망사눈,반가지큰",64,0,0,0,0,0,0,0,송경윤,080421,부경,한국,9,-,이종석,111078,3.5,R1~50,국4등급,0,37,20230827,일요일,1600,일반,4,103.7,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,장세한,070127,양호 (8%),52.0,*,495(-2),0,21.0,맑음
203,3,연령오픈,20200210,89.2,8,76.3,8,63.9,7,50.8,5,25.8,3,0.0,0,14.1,2,14.1,0.0,14.5,27.4,39.8,25.5,25.0,25.8,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,4,코,저스트비해피,0045492,"계란형큰,망사",64,0,0,0,0,0,0,0,최시대,080423,부경,한국,10,-,신우철,110056,2.8,R1~50,국4등급,0,37,20230827,일요일,1600,일반,4,103.7,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,문현철,070249,양호 (8%),52.0,*,451(+8),0,8.8,맑음
204,3,연령오픈,20200424,90.8,11,77.5,11,64.5,10,51.1,9,26.0,6,0.0,0,14.4,7,14.4,0.0,14.6,27.9,40.9,26.4,25.1,26.0,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,3,9,록앤드롤,0046145,"계란형큰,망사눈,혀끈",64,0,0,0,0,0,0,0,채상현,080532,부경,한국,11,-,정영식,104154,5.3,R1~50,국4등급,0,37,20230827,일요일,1600,일반,4,105.4,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,울즐리,070156,양호 (8%),52.0,*,513(-7),0,22.6,맑음
205,3,연령오픈,20200320,61.0,4,49.1,6,37.3,6,25.3,8,0.0,0,0.0,0,13.9,6,13.9,0.0,12.8,24.7,36.5,23.8,25.3,0.0,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,3,-,정문코빗,0046088,"계란형큰,망사눈",64,0,0,0,0,0,0,0,채상현,080532,부경,한국,1,-,김재영b,117014,1.5,R1~50,혼4등급,0,36,20230827,일요일,1200,일반,5,73.8,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,라이스,070186,양호 (8%),52.0,*,455(-2),0,5.2,맑음
206,3,연령오픈,20200218,60.6,1,48.4,1,36.6,2,24.6,2,0.0,0,0.0,0,13.6,3,13.6,0.0,13.3,25.5,37.3,23.8,24.6,0.0,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,10,¾,벌교의꿈,0045262,"계란형큰,망사눈",64,0,0,0,0,0,0,0,김동영,080401,부경,한국,2,-,김은태,117053,2.7,R1~50,혼4등급,0,47,20230827,일요일,1200,일반,5,73.9,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,김영민,070224,양호 (8%),56.5,-,503(-4),0,8.0,맑음
207,3,연령오픈,20200415,61.2,5,49.0,5,37.0,5,25.2,7,0.0,0,0.0,0,13.9,8,13.9,0.0,12.9,25.1,37.1,23.8,25.2,0.0,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,7,1,하늘승리,0050073,"계란형큰,망사눈",64,0,0,0,0,0,0,0,박재이,080546,부경,한국,3,-,허도행,104127,1.9,R1~50,혼4등급,0,47,20230827,일요일,1200,일반,5,74.1,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,양귀선,070125,양호 (8%),56.5,-,457(-1),0,4.8,맑음
208,5,연령오픈,20180309,61.0,3,48.5,2,36.7,3,24.7,3,0.0,0,0.0,0,13.5,2,13.5,0.0,13.5,26.0,37.8,23.8,24.7,0.0,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,1,2,블루스카이,0042272,"Triabit ,망사눈",64,0,0,0,0,0,0,0,김어수,080403,부경,한국,4,-,박광순,104131,2.1,R1~50,혼4등급,0,43,20230827,일요일,1200,일반,5,74.5,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,이상영,070141,양호 (8%),52.5,-,444(-10),0,6.5,맑음
209,4,연령오픈,20190331,60.9,2,48.5,3,36.6,1,24.5,1,0.0,0,0.0,0,13.4,1,13.4,0.0,13.7,26.1,38.0,24.0,24.5,0.0,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,11,½,나이스데이,0044492,"계란형큰,망사눈,승인편자",64,0,0,0,0,0,0,0,이홍락,080610,부경,한국,5,-,양일추,215356,1.5,R1~50,혼4등급,0,44,20230827,일요일,1200,일반,5,74.6,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,손병직,070246,양호 (8%),52.0,-,482(-3),-3,3.3,맑음
210,5,연령오픈,20180204,62.0,7,50.1,9,38.1,9,25.9,10,0.0,0,0.0,0,14.5,9,14.5,0.0,12.6,24.5,36.5,24.2,25.9,0.0,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,6,코,함안여항산,0042341,망사,64,0,0,0,0,0,0,0,전진구,080580,부경,한국,6,-,함안군,110061,5.8,R1~50,혼4등급,0,39,20230827,일요일,1200,일반,5,74.6,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,손병직,070246,양호 (8%),51.0,-,432(-12),0,26.2,맑음
211,5,연령오픈,20180314,61.2,6,48.7,4,36.7,4,24.9,4,0.0,0,0.0,0,13.8,5,13.8,0.0,13.6,26.1,38.1,23.8,24.9,0.0,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,8,1¼,블루카슨,0042364,"계란형큰,망사눈+,승인편자,망사-",64,0,0,0,0,0,0,0,이성재,080431,부경,한국,7,-,고구려,120005,8.2,R1~50,혼4등급,0,44,20230827,일요일,1200,일반,5,74.8,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,조용배,070137,양호 (8%),53.0,-,467(-5),0,27.7,맑음
212,5,연령오픈,20180202,62.1,8,49.7,8,37.6,8,25.8,9,0.0,0,0.0,0,14.7,10,14.7,0.0,13.5,25.9,38.0,23.9,25.8,0.0,핸디캡,0,0,0,33000000,13200000,8400000,3000000,2400000,9,5,바비스패로우,0045666,"Triabit ,망사",64,0,0,0,0,0,0,0,이효식,080564,부경,미국,8,-,최상일,105113,2.6,R1~50,혼4등급,0,36,20230827,일요일,1200,일반,5,75.6,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,강형곤,070134,양호 (8%),52.0,*,496(-7),0,8.6,맑음
